atmospheric density,dyn. pressure,mach,G force,alt(sea),met,vert. speed,ground speed,air speed,intake flow,angle of attack(total),apoapsis alt.,apoapsis time,periapsis alt.,periapsis time,Liquid Fuel,Oxidizer,open cycle thrust,closed cycle thrust
1.2014435924356803e-05,26.86758041381836,7.060286998748779,0.008734548464417458,64816.06253358722,4853.899596270989,-259.78743390670047,2114.835811353458,2114.84033203125,0.0,15.451844692230225,141283.39110756386,1325.5595012601043,-8776.083136330592,416.43466065900157,236.2781524658203,0.0,0.0,0.0
1.5839810657780617e-05,35.530799865722656,7.066037654876709,0.003049589693546295,63911.53223064053,4857.37959627423,-259.9517627899188,2118.0759389740965,2118.080810546875,0.0,4.568764388561249,141154.31068355194,1322.165485820985,-8825.882688169833,413.2237047468061,236.2781524658203,0.0,0.0,0.0
1.9954093659180216e-05,44.899383544921875,7.084436416625977,0.0016261585988104343,63016.705123536056,4860.819596277433,-260.1628458010756,2121.378392134994,2121.383544921875,0.0,2.331226944923401,141108.0464206437,1318.7567084247216,-8849.328360627056,409.8862627390206,236.2781524658203,0.0,0.0,0.0
2.3874476028140634e-05,53.87012481689453,7.110263824462891,0.002565763657912612,62214.95197789499,4863.899596280302,-260.3146122127204,2124.325010757917,2124.330322265625,0.0,2.616011142730713,141053.98321008857,1315.7127999713707,-8876.030731360428,406.92500077505656,236.2781524658203,0.0,0.0,0.0
2.8325937819317915e-05,64.09397888183594,7.141101837158203,0.002232304075732827,61402.38076481188,4866.999596283189,-260.41739082434873,2127.307704438558,2127.3134765625,0.0,2.2445731163024902,140987.96643860766,1312.6338513014932,-8899.758050239529,403.93788326102595,236.2781524658203,0.0,0.0,0.0
3.3410306059522554e-05,75.80489349365234,7.17148494720459,0.0030023951549082994,60610.360414962284,4870.03959628602,-260.5063866241464,2130.208773152548,2130.21484375,0.0,2.8876917362213135,140921.64015178813,1309.637379380235,-8932.133985979599,401.04240538393583,236.2781524658203,0.0,0.0,0.0
3.937848305213265e-05,89.58959197998047,7.1979804039001465,0.003965456038713455,59812.91908091924,4873.09959628887,-260.55407753836147,2133.1087923534474,2133.114990234375,0.0,3.338989734649658,140834.34424770635,1306.6335656117362,-8972.317050738959,398.1690250518259,236.2781524658203,0.0,0.0,0.0
4.6466444473480806e-05,106.00860595703125,7.216178894042969,0.0036445800215005875,58994.53799295623,4876.239596291794,-260.5744323913359,2136.065193321007,2136.07177734375,0.0,1.838435798883438,140728.52671549516,1303.5625789554276,-9024.538904756773,395.2597318550529,236.2781524658203,0.0,0.0,0.0
5.4835109040141106e-05,125.46342468261719,7.220468997955322,0.003720330772921443,58150.08659833891,4879.479596294812,-260.56988432919286,2139.1577939519348,2139.164794921875,0.0,-3.066870868206024,140645.7248267315,1300.3739261906362,-9060.075281700585,392.19214720681725,236.2781524658203,0.0,0.0,0.0
6.390883208950981e-05,146.63478088378906,7.204135894775391,0.002517586573958397,57331.62032024213,4882.639596297755,-260.60092542044794,2142.1584804572744,2142.165771484375,0.0,-1.7029106616973877,140582.8373265243,1297.2831534531165,-9113.05378307146,389.2199080788939,236.2781524658203,0.0,0.0,0.0
7.411683327518404e-05,170.54576110839844,7.168030738830566,0.0020790116395801306,56497.48554195906,4885.839596300735,-260.5879364141222,2145.238138891173,2145.24560546875,0.0,-1.115037351846695,140526.60639874858,1294.1242830227625,-9153.781481157523,386.1602246101986,236.2781524658203,0.0,0.0,0.0
8.587061165599152e-05,198.1720428466797,7.132050514221191,0.0022637657821178436,55647.82161391992,4889.079596303753,-260.531711121825,2148.3860206602517,2148.393798828125,0.0,0.033818796277046204,140470.89859546022,1290.902318187419,-9188.318454983993,383.03057534267396,236.2781524658203,0.0,0.0,0.0
9.690941078588367e-05,224.19021606445312,7.1025495529174805,0.003913871943950653,54939.098469299846,4891.819596306304,-260.4439633010704,2150.9914638282244,2150.999755859375,0.0,-0.37032169103622437,140403.4956533868,1288.2252436751714,-9223.292503507459,380.45822321395644,236.2781524658203,0.0,0.0,0.0
0.00011034175986424088,255.92359924316406,7.071103572845459,0.004974340088665485,54173.38713550824,4894.7595963090425,-260.3021220197915,2153.7659553552326,2153.7744140625,0.0,0.5605906248092651,140293.50567373447,1285.352536147135,-9274.797234718455,377.75070195350145,236.2781524658203,0.0,0.0,0.0
0.00012578115274664015,292.483642578125,7.039700508117676,0.007615271024405956,53397.75939199771,4897.719596311799,-260.101450008809,2156.533511950675,2156.542236328125,0.0,1.10200035572052,140140.01037522324,1282.462088704081,-9338.955383028137,375.0828673749486,236.2781524658203,0.0,0.0,0.0
0.00014416266640182585,336.1278991699219,7.00745153427124,0.005248684901744127,52586.40443912335,4900.839596314705,-259.86054080110614,2159.429580709216,2159.438720703125,0.0,1.0121166110038757,139975.7542881003,1279.436171810064,-9405.437135160784,372.2929259989028,236.2781524658203,0.0,0.0,0.0
0.00016321839939337224,381.5057067871094,6.978569030761719,0.006340869702398777,51843.24977605615,4903.699596317369,-259.69883466298194,2162.116286114473,2162.125732421875,0.0,0.48529988527297974,139869.66829404503,1276.6519920245514,-9475.345000742469,369.6887213259108,236.2781524658203,0.0,0.0,0.0
0.00018695830658543855,438.2003479003906,6.9472880363464355,0.004825350362807512,51022.73487646901,4906.87959632033,-259.4631453824606,2165.0951844348074,2165.10498046875,0.0,1.1386567801237106,139750.47996973782,1273.5686238691278,-9539.680623483611,366.7930160339524,236.2781524658203,0.0,0.0,0.0
0.0002146394836017862,504.48236083984375,6.915498733520508,0.007806489244103432,50177.141252773465,4910.119596323348,-259.1486890321951,2168.109083889215,2168.119384765625,0.0,1.7068783640861511,139571.74353989423,1270.4139418038696,-9620.538445665268,363.90376060368453,236.2781524658203,0.0,0.0,0.0
0.00024417872191406786,575.38037109375,6.885595321655273,0.01141861267387867,49374.1275679043,4913.219596326235,-258.76744351667173,2170.8834634521213,2170.89404296875,0.0,2.288822650909424,139318.35765250167,1267.4542035907934,-9721.376485151704,361.3061629857598,236.2781524658203,0.0,0.0,0.0
0.00027856946690008044,658.1015625,6.854606628417969,0.016021648421883583,48536.26874783414,4916.459596329252,-258.2693650536204,2173.6643847901905,2173.67529296875,0.0,2.8942373991012573,138944.85254556243,1264.4113702316095,-9856.234759110026,358.78297029962505,236.2781524658203,0.0,0.0,0.0
0.00031703864806331694,750.7969360351562,6.823806285858154,0.02167830429971218,47700.21214619768,4919.69959633227,-257.65291200821906,2176.295587016944,2176.306884765625,0.0,3.488406240940094,138433.97881847492,1261.4312470065747,-10026.78460461297,356.4992311521562,236.2781524658203,0.0,0.0,0.0
0.00035944569390267134,853.1046752929688,6.793659210205078,0.02853330224752426,46881.79034327681,4922.879596335231,-256.9137567941519,2178.6986284519417,2178.71044921875,0.0,4.0572091937065125,137767.98045823898,1258.5812708943251,-10235.84405929863,354.5432626326551,236.2781524658203,0.0,0.0,0.0
0.00040771299973130226,969.62744140625,6.763102054595947,0.03702297806739807,46055.71633869631,4926.119596338249,-256.0076481697485,2180.9100159906184,2180.922119140625,0.0,4.624041855335236,136890.67298958928,1255.7893217648962,-10498.284111484303,352.9153010210798,236.2781524658203,0.0,0.0,0.0
0.00046049218508414924,1097.052734375,6.73314905166626,0.04701010137796402,45253.25185099605,4929.2395963411545,-254.94599350034946,2182.805903142196,2182.818359375,0.0,5.181485056877136,135797.95010476268,1253.1800730304658,-10813.207932415418,351.742946522417,236.2781524658203,0.0,0.0,0.0
0.0005103607545606792,1217.3909912109375,6.707361221313477,0.05723031237721443,44571.20648926974,4931.9195963436505,-253.8780536781021,2184.182081649255,2184.195068359375,0.0,5.612583518028259,134646.2062991585,1251.062586624812,-11136.278595622163,351.1300991428636,236.2781524658203,0.0,0.0,0.0
0.0005696464795619249,1360.6707763671875,6.6798930168151855,0.027836529538035393,43836.56590744539,4934.83959634637,-252.74253453150953,2185.677998545843,2185.691162109375,0.0,1.1993024945259094,133419.40935543727,1248.7778185066604,-11484.638681255863,350.4514162213509,236.2781524658203,0.0,0.0,0.0
0.0006363900611177087,1522.2479248046875,6.652647018432617,0.07673883438110352,43088.31586121861,4937.779596349108,-252.8498983531292,2187.2241575757907,2187.23779296875,0.0,-5.463145807385445,132519.07093711174,1246.622853428929,-12178.491195127135,349.92096997830754,236.2781524658203,0.0,0.0,0.0
0.0007069659768603742,1692.244384765625,6.624521732330322,0.08186066895723343,42369.319587270846,4940.639596351772,-253.32913580495452,2187.985866047691,2187.999755859375,0.0,-5.19069941341877,131207.17014921387,1245.0007356746,-13251.95917330368,350.72776904300486,236.2781524658203,0.0,0.0,0.0
0.000779935740865767,1868.1827392578125,6.598138809204102,0.08043292164802551,41684.52623423352,4943.319596354268,-253.7719997881729,2188.7311783766563,2188.74560546875,0.0,-4.443413134664297,129972.3639880243,1243.4414687252001,-14263.893414423917,351.45425050039125,236.2781524658203,0.0,0.0,0.0
0.0008682353654876351,2081.546142578125,6.577757835388184,0.04189003258943558,40927.37885861145,4946.299596357043,-254.15467069450568,2189.7087785221606,2189.723388671875,0.0,0.1257784515619278,128695.9439707275,1241.6192521225578,-15290.213645990705,351.97273009666833,236.2781524658203,0.0,0.0,0.0
0.0009702375973574817,2326.3740234375,6.578315734863281,0.09068144857883453,40182.815160442144,4949.239596359781,-252.15328737936358,2189.841645472473,2189.856689453125,0.0,3.852736324071884,126212.28666733135,1240.0054783704588,-16003.312781206332,353.60500433440257,236.2781524658203,0.0,0.0,0.0
0.0010874001309275627,2590.390869140625,6.558726787567139,0.7184069752693176,39423.93432908831,4952.279596362612,-244.82131462417257,2182.729390602815,2182.744873046875,0.0,27.734540313482285,117232.36056766182,1242.434437470788,-18488.47187879181,367.6432475398176,236.2781524658203,0.0,0.0,0.0
0.0012169013498350978,2842.65283203125,6.495197772979736,0.8794947862625122,38687.48746860726,4955.379596365499,-230.18375621955997,2161.4542166879733,2161.469970703125,0.0,30.220099210739136,98539.57409264252,1256.8843600837904,-26354.764207878034,408.7894950317075,236.2781524658203,0.0,0.0,0.0
0.001356900786049664,3077.786865234375,6.402836799621582,1.5933499336242676,37988.60570965742,4958.519596368424,-214.6032831269139,2129.888661559081,2129.905029296875,3.799054741859436,36.74931764602661,78880.22333968978,1280.8079226279126,-42270.69334845152,468.0372794376981,236.2781524658203,0.0,0.0,0.0
0.0015175044536590576,3336.796142578125,6.324197769165039,1.0292975902557373,37327.71624997142,4961.719596371404,-198.5688550133379,2097.062564245432,2097.079345703125,4.972634315490723,25.04149627685547,64681.568616547156,1297.513277579078,-62340.26004563656,518.2920455017836,236.2781524658203,0.0,0.0,0.0
0.0016780198784545064,3595.773193359375,6.267745018005371,1.2433648109436035,36750.80620243808,4964.7395963742165,-183.16261081034767,2070.1843360690013,2070.201416015625,5.274333834648132,34.61430835723877,56105.772493025055,1302.4904557399043,-80246.06397026434,548.8705016275749,236.2781524658203,0.0,0.0,0.0
0.0018435668898746371,3849.40869140625,6.209022521972656,1.0576882362365723,36217.66664898326,4967.779596377048,-167.92340515122936,2043.5198741809097,2043.5372314453125,6.038950681686401,28.778059005737305,49987.397743946756,1298.8910366494983,-98873.02555877657,568.9347729006988,236.2781524658203,0.0,0.0,0.0
0.0020139652770012617,4095.615234375,6.148685932159424,0.9558322429656982,35721.337876052945,4970.879596379935,-152.67398052172578,2016.7160574186887,2016.73388671875,6.7453932762146,20.435956954956055,45513.79427388229,1288.5671829260195,-117862.43504183355,580.8147080004269,236.2781524658203,0.0,0.0,0.0
0.002182876691222191,4319.76171875,6.086139678955078,1.2746843099594116,35272.0570259752,4973.959596382803,-137.765143968515,1989.4192677715528,1989.4375,6.859927415847778,29.597580432891846,42225.7322344163,1273.0014953275358,-137074.98110213596,586.3262206248107,236.2781524658203,0.0,0.0,0.0
0.0023475359193980694,4486.59619140625,5.999999046325684,1.537626028060913,34868.06573546899,4977.079596385709,-120.84090501243529,1955.074139260111,1955.0926513671875,6.872378349304199,34.92439794540405,39468.70339907729,1248.826255161414,-160549.76387648174,586.453668189477,236.2781524658203,0.0,0.0,0.0
0.0025062239728868008,4511.23828125,5.8399505615234375,1.9177201986312866,34505.559597842046,4980.339596388745,-103.17763011427338,1897.3550773764646,1897.3740234375,6.774145603179932,31.217925548553467,37217.542194812675,1199.7648438694555,-198011.67458651483,573.6247551770196,236.2781524658203,0.0,0.0,0.0
0.0026545042637735605,4507.98193359375,5.686862468719482,1.996105432510376,34187.33340715908,4983.679596391856,-86.46792677219923,1842.9341112085447,1842.9534912109375,6.707231044769287,34.92193937301636,35804.1658419827,1154.0818353816824,-230520.75831469474,558.3485078464178,236.2781524658203,0.0,0.0,0.0
0.002784537151455879,4424.66796875,5.511155605316162,1.732945203781128,33922.58946463757,4987.019596394966,-72.40754444123498,1782.6825221847328,1782.7022705078125,7.1694982051849365,40.88066577911377,34896.597496600705,1104.7408867685426,-263551.74195817596,538.9195873709514,236.2781524658203,0.0,0.0,0.0
0.0028928781393915415,4416.11767578125,5.408475399017334,1.0849668979644775,33711.194380319444,4990.199596397928,-61.38290096411321,1747.2910039965677,1747.3111572265625,8.256767988204956,21.76954436302185,34358.526630979264,1078.2338569768401,-281595.7903224661,528.5711533832093,236.2781524658203,0.0,0.0,0.0
0.0029918744694441557,4392.76806640625,5.313543796539307,1.5202537775039673,33524.65698135586,4993.479596400983,-51.70102213057495,1713.5912254171967,1713.61181640625,7.628548860549927,38.94701147079468,33953.60721017234,1053.9078147792902,-297918.4867415994,518.6569950493501,236.2781524658203,0.0,0.0,0.0
0.0030724750831723213,4339.3359375,5.215158939361572,0.8885124921798706,33376.80082317686,4996.639596403926,-43.15172027367833,1680.649046936897,1680.6700439453125,8.748615026473999,19.051685214042664,33657.82250338874,1031.0787794941975,-313074.56289913924,509.02681436286457,236.2781524658203,0.0,0.0,0.0
0.0031511401757597923,4407.2158203125,5.193490028381348,0.12265952676534653,33235.52911658294,4999.799596406869,-49.23853832148953,1672.4676350054885,1672.489013671875,9.481107711791992,-6.2927515506744385,33595.77733697044,1022.7386285894022,-316973.83452279074,504.0526603467483,236.2781524658203,0.0,0.0,0.0
0.003253934672102332,4534.08056640625,5.191166877746582,0.1323537975549698,33055.75197017123,5003.039596409886,-61.53230549265514,1669.3581580811995,1669.3800048828125,9.738925218582153,5.123117566108704,33614.341393979965,1016.1831541694603,-318779.1642107721,499.01305375785796,236.2781524658203,0.0,0.0,0.0
0.003381367539986968,4688.7021484375,5.1876540184021,0.2528529763221741,32840.510205399594,5006.219596412848,-74.16904811810377,1665.2879355103619,1665.3101806640625,10.103305101394653,-4.062689423561096,33644.72979440726,1008.7882927629224,-321089.24941810203,493.55010795074463,236.2781524658203,0.0,0.0,0.0
